Farmer_ID,Farmer_Name,Village,District,State,Latitude,Longitude,Crop,Waste_Type,Waste_Weight_KG,Available_Date,Pickup_Time,Road_Access,Vehicle_Access,Moisture
FRM02158,Vijay Khandelwal,Hasanpur,Moradabad,Uttar Pradesh,28.715794,78.742755,Wheat,Straw,1024.4,2026-08-17,Evening,Yes,Bullock Cart,9.7
FRM02159,Mukesh Singh,Raya,Mathura,Uttar Pradesh,27.20072,77.800666,Paddy,Straw,598.5,2026-08-06,Evening,No,Bullock Cart,17.6
FRM02160,Bankey Kumhar,Malihabad,Lucknow,Uttar Pradesh,26.965183,81.346523,Sugarcane,Bagasse,890.6,2026-08-21,Evening,Yes,Bullock Cart,24.6
FRM02161,Manish Pandey,Sarangpur,Rajgarh,Madhya Pradesh,24.266185,76.49667,Wheat,Straw,939.8,2026-08-21,Afternoon,Yes,Tractor,23.4
FRM02162,Mukesh Bajpai,Saurikh,Hathras,Uttar Pradesh,27.486251,78.074267,Sugarcane,Bagasse,1664.4,2026-07-25,Morning,Yes,Pickup Van,16.9
FRM02163,Pramod Maurya,Tappal,Aligarh,Uttar Pradesh,27.704776,78.07751,Bajra,Residue,913.5,2026-08-06,Evening,Yes,Bullock Cart,18.4
FRM02164,Badri Kashyap,Jungle Kaudia,Gorakhpur,Uttar Pradesh,26.642295,83.273703,Wheat,Straw,347.0,2026-08-21,Evening,Yes,Pickup Van,19.9
FRM02165,Brijlal Maurya,Nichlaul,Gorakhpur,Uttar Pradesh,26.894448,83.452361,Mustard,Stalk,172.7,2026-07-31,Evening,Yes,Bullock Cart,24.4
FRM02166,Suresh Bansal,Akola,Agra,Uttar Pradesh,26.883679,78.243795,Wheat,Straw,752.7,2026-07-27,Evening,Yes,Mini Truck,19.1
FRM02167,Chandrabhan Soni,Saiyan,Agra,Uttar Pradesh,27.010555,78.017092,Mustard,Stalk,714.8,2026-08-16,Morning,No,Tractor,11.5
FRM02168,Hariom Dubey,Pachore,Rajgarh,Madhya Pradesh,23.893093,76.572958,Wheat,Straw,1832.3,2026-08-19,Afternoon,Yes,Pickup Van,19.0
FRM02169,Mukesh Maurya,Sachendi,Kanpur,Uttar Pradesh,26.409589,80.432116,Mustard,Stalk,815.9,2026-08-09,Evening,Yes,Tractor,15.4
FRM02170,Pramod Goyal,Pinahat,Agra,Uttar Pradesh,27.549797,77.909717,Paddy,Straw,1579.5,2026-08-11,Afternoon,Yes,Bullock Cart,22.6
FRM02171,Sanjay Maheshwari,Akrabad,Aligarh,Uttar Pradesh,27.66206,78.319258,Bajra,Residue,178.5,2026-08-18,Morning,Yes,Tractor,15.0
FRM02172,Yogendra Vishwakarma,Soron,Etah,Uttar Pradesh,27.511827,78.576359,Wheat,Straw,185.0,2026-07-25,Morning,No,Tractor,22.3
FRM02173,Umesh Maheshwari,Mirganj,Bareilly,Uttar Pradesh,28.26186,79.342986,Cotton,Stalk,654.1,2026-08-23,Evening,Yes,Tractor,14.3
FRM02174,Kamlesh Lohar,Patara,Kanpur,Uttar Pradesh,26.603642,80.207189,Paddy,Straw,1712.6,2026-07-31,Afternoon,Yes,Tractor,20.7
FRM02175,Lalit Mishra,Charthawal,Muzaffarnagar,Uttar Pradesh,29.236874,77.695641,Wheat,Straw,1143.9,2026-07-29,Morning,Yes,Mini Truck,19.5
FRM02176,Lalit Verma,Ghatampur,Kanpur,Uttar Pradesh,26.316288,80.376716,Mustard,Stalk,371.3,2026-08-08,Afternoon,No,Tractor,22.7
FRM02177,Hariom Nishad,Shergarh,Bareilly,Uttar Pradesh,28.570201,79.354638,Cotton,Stalk,660.4,2026-08-11,Evening,Yes,Mini Truck,23.3
FRM02178,Ramkumar Maurya,Jandiala Guru,Amritsar,Punjab,31.786229,74.685173,Cotton,Stalk,1135.0,2026-08-16,Afternoon,Yes,Tractor,22.3
FRM02179,Lalit Lodhi,Ganjdundwara,Etah,Uttar Pradesh,27.595074,78.496796,Wheat,Straw,1029.3,2026-08-21,Morning,Yes,Pickup Van,8.4
FRM02180,Satish Sonar,Nakur,Saharanpur,Uttar Pradesh,29.890469,77.748766,Wheat,Straw,290.7,2026-08-18,Morning,No,Tractor,20.8
FRM02181,Sanjay Goyal,Mat,Mathura,Uttar Pradesh,27.764984,77.729825,Mustard,Stalk,764.6,2026-08-05,Afternoon,Yes,Mini Truck,21.5
FRM02182,Lalit Kashyap,Teetron,Muzaffarnagar,Uttar Pradesh,29.461695,77.838979,Cotton,Stalk,564.9,2026-07-30,Morning,No,Tractor,12.2
FRM02183,Jagram Agarwal,Sarangpur,Rajgarh,Madhya Pradesh,24.000246,76.612263,Wheat,Straw,203.5,2026-08-17,Morning,Yes,Pickup Van,25.0
FRM02184,Sunil Mishra,Pharenda,Gorakhpur,Uttar Pradesh,26.764725,83.183739,Paddy,Straw,1160.0,2026-08-10,Evening,Yes,Tractor,21.0
FRM02185,Giridhar Mishra,Jagner,Agra,Uttar Pradesh,26.844255,78.003123,Maize,Residue,487.4,2026-08-03,Evening,Yes,Mini Truck,15.2
FRM02186,Hariom Patel,Kashi Vidyapeeth,Varanasi,Uttar Pradesh,25.335749,82.769793,Cotton,Stalk,408.7,2026-08-12,Afternoon,Yes,Mini Truck,15.8
FRM02187,Satish Gupta,Baragaon,Varanasi,Uttar Pradesh,25.483647,83.194364,Maize,Residue,616.4,2026-08-13,Evening,Yes,Mini Truck,13.8
FRM02188,Sunil Bajpai,Charthawal,Muzaffarnagar,Uttar Pradesh,29.538172,77.817747,Paddy,Straw,488.8,2026-08-09,Afternoon,No,Bullock Cart,20.0
FRM02189,Umesh Patel,Hasayan,Hathras,Uttar Pradesh,27.521852,77.895397,Paddy,Straw,448.9,2026-08-05,Morning,Yes,Tractor,12.3
FRM02190,Vijay Lodhi,Mahavan,Mathura,Uttar Pradesh,27.301634,77.692273,Paddy,Straw,1145.2,2026-08-08,Evening,Yes,Tractor,9.5
FRM02191,Ramlal Dubey,Charthawal,Muzaffarnagar,Uttar Pradesh,29.443036,77.795238,Wheat,Straw,635.5,2026-08-23,Evening,No,Tractor,9.8
FRM02192,Bhola Nishad,Ghiror,Mainpuri,Uttar Pradesh,27.128698,79.029476,Bajra,Residue,691.0,2026-08-16,Afternoon,Yes,Bullock Cart,20.7
FRM02193,Ajay Sahu,Kalyanpur,Kanpur,Uttar Pradesh,26.521656,80.381003,Mustard,Stalk,168.7,2026-07-25,Morning,Yes,Tractor,19.5
FRM02194,Yogendra Lohar,Marhara,Etah,Uttar Pradesh,27.499653,78.650447,Bajra,Residue,1129.2,2026-08-05,Evening,Yes,Tractor,21.2
FRM02195,Yogendra Patel,Deoband,Saharanpur,Uttar Pradesh,30.227334,77.292544,Maize,Residue,831.5,2026-08-15,Morning,No,Bullock Cart,20.0
FRM02196,Ravindra Dubey,Rampur Maniharan,Saharanpur,Uttar Pradesh,30.103568,77.188257,Wheat,Straw,788.5,2026-07-31,Evening,Yes,Pickup Van,18.6
FRM02197,Umesh Tripathi,Fatehpur,Saharanpur,Uttar Pradesh,29.987959,77.286229,Mustard,Stalk,788.9,2026-07-31,Evening,Yes,Tractor,20.4
FRM02198,Naresh Shukla,Teetron,Muzaffarnagar,Uttar Pradesh,29.664026,77.852709,Sugarcane,Bagasse,1565.8,2026-08-18,Morning,Yes,Pickup Van,12.1
FRM02199,Chandrabhan Shah,Mahavan,Mathura,Uttar Pradesh,27.414521,77.855562,Wheat,Straw,1981.8,2026-08-06,Morning,Yes,Tractor,13.0
FRM02200,Ganesh Jain,Rampur Maniharan,Saharanpur,Uttar Pradesh,29.990262,77.608795,Wheat,Straw,222.1,2026-08-03,Afternoon,Yes,Mini Truck,9.0
FRM02201,Brijlal Kashyap,Dibai,Bulandshahr,Uttar Pradesh,28.569983,77.721058,Wheat,Straw,1165.7,2026-08-04,Afternoon,Yes,Pickup Van,19.3
FRM02202,Satish Lohar,Kithor,Meerut,Uttar Pradesh,29.039585,77.537661,Paddy,Straw,1093.4,2026-08-13,Evening,Yes,Mini Truck,24.6
FRM02203,Shyamlal Patel,Kairana,Muzaffarnagar,Uttar Pradesh,29.57704,77.85736,Bajra,Residue,1109.1,2026-07-25,Afternoon,No,Bullock Cart,21.7
FRM02204,Ramnarayan Dwivedi,Sarangpur,Rajgarh,Madhya Pradesh,23.860267,76.77553,Paddy,Straw,1406.0,2026-08-16,Evening,Yes,Tractor,22.3
FRM02205,Giridhar Soni,Iglas,Aligarh,Uttar Pradesh,27.886272,77.910165,Wheat,Straw,1081.4,2026-08-15,Morning,Yes,Mini Truck,10.1
FRM02206,Bankey Garg,Fatehganj,Bareilly,Uttar Pradesh,28.252237,79.271639,Sugarcane,Bagasse,948.5,2026-08-10,Morning,Yes,Mini Truck,10.5
FRM02207,Brijesh Prajapati,Etmadpur,Agra,Uttar Pradesh,27.360715,78.01259,Paddy,Straw,1479.4,2026-08-23,Evening,Yes,Tractor,18.8
FRM02208,Shyamlal Verma,Handia,Prayagraj,Uttar Pradesh,25.563528,81.887054,Paddy,Straw,1736.3,2026-08-23,Afternoon,Yes,Mini Truck,19.2
FRM02209,Narendra Shah,Mawana,Meerut,Uttar Pradesh,29.064817,77.914491,Paddy,Straw,759.4,2026-07-30,Evening,No,Tractor,13.0
FRM02210,Harish Agarwal,Nandgaon,Mathura,Uttar Pradesh,27.659674,77.616694,Paddy,Straw,1083.9,2026-08-23,Morning,Yes,Mini Truck,10.9
FRM02211,Omprakash Dwivedi,Billari,Sambhal,Uttar Pradesh,28.621138,78.561778,Paddy,Straw,1593.0,2026-08-17,Evening,Yes,Mini Truck,18.8
FRM02212,Ramlal Patel,Baghpat,Meerut,Uttar Pradesh,29.149536,77.816701,Wheat,Straw,398.9,2026-08-09,Evening,Yes,Mini Truck,16.8
FRM02213,Ravindra Singh,Rampur Maniharan,Saharanpur,Uttar Pradesh,29.683196,77.300135,Paddy,Straw,1254.4,2026-08-14,Morning,Yes,Tractor,8.9
FRM02214,Dharmendra Mishra,Chamraua,Sambhal,Uttar Pradesh,28.809281,78.558651,Sugarcane,Bagasse,315.5,2026-08-20,Evening,Yes,Pickup Van,12.8
FRM02215,Sunil Khandelwal,Jalesar,Etah,Uttar Pradesh,27.480924,78.594407,Paddy,Straw,394.0,2026-08-02,Evening,Yes,Bullock Cart,20.3
FRM02216,Girish Dubey,Kithor,Meerut,Uttar Pradesh,29.140505,77.983895,Wheat,Straw,1239.9,2026-08-02,Afternoon,Yes,Pickup Van,20.8
FRM02217,Ramlal Dubey,Gangoh,Saharanpur,Uttar Pradesh,30.070527,77.652662,Mustard,Stalk,961.6,2026-07-31,Evening,Yes,Mini Truck,15.0
FRM02218,Pappu Chauhan,Kiraoli,Agra,Uttar Pradesh,27.147689,77.776659,Wheat,Straw,1094.5,2026-08-20,Evening,Yes,Pickup Van,16.8
FRM02219,Dharmendra Srivastava,Faridpur,Bareilly,Uttar Pradesh,28.224489,79.20323,Wheat,Straw,1377.5,2026-08-15,Morning,Yes,Tractor,19.3
FRM02220,Pramod Bind,Anupshahr,Bulandshahr,Uttar Pradesh,28.612957,77.702098,Sugarcane,Bagasse,562.2,2026-07-26,Afternoon,No,Bullock Cart,14.3
FRM02221,Vinod Baghel,Pahasu,Bulandshahr,Uttar Pradesh,28.288742,77.592297,Mustard,Stalk,675.2,2026-08-13,Afternoon,Yes,Pickup Van,16.5
FRM02222,Dharmendra Rajput,Lopoke,Amritsar,Punjab,31.611133,74.644662,Sugarcane,Bagasse,549.2,2026-08-14,Morning,Yes,Mini Truck,11.9
FRM02223,Shivkumar Gupta,Amroha,Moradabad,Uttar Pradesh,28.77844,78.544263,Mustard,Stalk,730.0,2026-08-11,Evening,Yes,Tractor,16.3
FRM02224,Devendra Kashyap,Sikandrabad,Bulandshahr,Uttar Pradesh,28.360019,78.027042,Wheat,Straw,748.0,2026-08-17,Evening,Yes,Mini Truck,10.0
FRM02225,Yogesh Maurya,Teetron,Muzaffarnagar,Uttar Pradesh,29.511895,77.946472,Maize,Residue,200.7,2026-08-14,Afternoon,Yes,Tractor,14.1
FRM02226,Ramkumar Sharma,Bhadohi,Varanasi,Uttar Pradesh,25.681037,82.992038,Bajra,Residue,486.1,2026-07-30,Morning,No,Tractor,16.6
FRM02227,Phool Jain,Bah,Agra,Uttar Pradesh,27.154365,77.7472,Paddy,Straw,649.3,2026-08-02,Evening,No,Tractor,10.1
FRM02228,Kamlesh Kewat,Phulpur,Prayagraj,Uttar Pradesh,25.231965,81.872574,Sugarcane,Bagasse,1183.8,2026-08-14,Evening,Yes,Tractor,12.3
FRM02229,Sanjay Thakur,Majitha,Amritsar,Punjab,31.586147,75.179495,Mustard,Stalk,598.2,2026-08-21,Afternoon,No,Bullock Cart,9.2
FRM02230,Dharmendra Rai,Bewar,Mainpuri,Uttar Pradesh,27.085699,78.991007,Paddy,Straw,753.5,2026-08-07,Morning,Yes,Mini Truck,12.4
FRM02231,Mukesh Goyal,Raya,Mathura,Uttar Pradesh,27.648066,77.545794,Bajra,Residue,1007.2,2026-08-16,Morning,Yes,Tractor,14.8
FRM02232,Lalit Maurya,Kithor,Meerut,Uttar Pradesh,29.333389,77.529126,Cotton,Stalk,169.3,2026-07-29,Evening,Yes,Bullock Cart,18.2
FRM02233,Badri Shah,Siyana,Bulandshahr,Uttar Pradesh,28.484196,77.810613,Wheat,Straw,228.8,2026-08-22,Afternoon,No,Bullock Cart,24.7
FRM02234,Rajkumar Sahu,Sasni,Hathras,Uttar Pradesh,27.61484,78.145563,Cotton,Stalk,599.4,2026-08-11,Morning,Yes,Tractor,22.9
FRM02235,Suresh Baghel,Purqazi,Muzaffarnagar,Uttar Pradesh,29.630236,77.648851,Cotton,Stalk,393.7,2026-07-25,Afternoon,Yes,Pickup Van,20.7
FRM02236,Rakesh Vishwakarma,Kheriya,Firozabad,Uttar Pradesh,27.348623,78.503307,Cotton,Stalk,1132.0,2026-07-27,Afternoon,Yes,Tractor,18.3
FRM02237,Rajkumar Mallah,Kanth,Moradabad,Uttar Pradesh,28.825163,78.850757,Cotton,Stalk,281.7,2026-07-28,Afternoon,No,Bullock Cart,11.5
FRM02238,Dharmendra Sharma,Sakit,Etah,Uttar Pradesh,27.570216,78.482799,Cotton,Stalk,623.5,2026-08-07,Afternoon,Yes,Tractor,15.5
FRM02239,Jitendra Baghel,Vidhnu,Kanpur,Uttar Pradesh,26.340234,80.461708,Wheat,Straw,1618.5,2026-08-20,Afternoon,Yes,Pickup Van,11.6
FRM02240,Rajesh Nishad,Parichha,Jhansi,Uttar Pradesh,25.72667,78.775655,Paddy,Straw,425.4,2026-08-12,Afternoon,No,Bullock Cart,8.0
FRM02241,Mukesh Shah,Baheri,Bareilly,Uttar Pradesh,28.508098,79.384026,Wheat,Straw,815.9,2026-07-28,Morning,Yes,Tractor,15.9
FRM02242,Brijesh Shukla,Kithor,Meerut,Uttar Pradesh,28.846122,77.74674,Cotton,Stalk,389.1,2026-08-20,Evening,Yes,Mini Truck,19.3
FRM02243,Chandrabhan Shah,Nakur,Saharanpur,Uttar Pradesh,29.888501,77.677083,Wheat,Straw,1349.1,2026-08-09,Afternoon,Yes,Mini Truck,20.4
FRM02244,Shivkumar Goyal,Faridpur,Bareilly,Uttar Pradesh,28.43336,79.718726,Wheat,Straw,417.4,2026-08-05,Afternoon,Yes,Pickup Van,14.2
FRM02245,Hariom Mallah,Chauri Chaura,Gorakhpur,Uttar Pradesh,26.940547,83.336486,Wheat,Straw,1052.4,2026-07-28,Evening,Yes,Tractor,23.8
FRM02246,Suresh Lodhi,Marhara,Etah,Uttar Pradesh,27.542082,78.877336,Wheat,Straw,590.9,2026-08-14,Evening,Yes,Tractor,20.6
FRM02247,Bankey Mittal,Jagner,Agra,Uttar Pradesh,26.959332,78.165096,Cotton,Stalk,205.6,2026-08-09,Evening,Yes,Pickup Van,20.4
FRM02248,Phool Rai,Baghpat,Meerut,Uttar Pradesh,28.91981,77.952904,Sugarcane,Bagasse,1991.0,2026-07-31,Afternoon,No,Tractor,16.8
FRM02249,Naresh Maurya,Nandgaon,Mathura,Uttar Pradesh,27.381793,77.701006,Paddy,Straw,324.5,2026-08-15,Morning,No,Tractor,13.9
FRM02250,Shivkumar Pandey,Nidhuwa,Etah,Uttar Pradesh,27.713773,78.602313,Sugarcane,Bagasse,1131.1,2026-08-13,Morning,No,Tractor,15.4
FRM02251,Sanjay Rajput,Shergarh,Bareilly,Uttar Pradesh,28.33929,79.337984,Sugarcane,Bagasse,1627.0,2026-08-18,Evening,Yes,Mini Truck,19.3
FRM02252,Deepak Verma,Dabra,Gwalior,Madhya Pradesh,26.269291,77.987198,Wheat,Straw,1396.5,2026-08-10,Evening,Yes,Mini Truck,14.1
FRM02253,Ramkumar Yadav,Khair,Aligarh,Uttar Pradesh,27.762542,78.054878,Bajra,Residue,353.5,2026-07-28,Morning,No,Tractor,13.9
FRM02254,Brijlal Agrawal,Koraon,Prayagraj,Uttar Pradesh,25.581688,81.754711,Cotton,Stalk,1173.1,2026-08-06,Evening,No,Tractor,11.9
FRM02255,Ramnarayan Kumar,Anupshahr,Bulandshahr,Uttar Pradesh,28.186781,77.981665,Bajra,Residue,394.8,2026-07-31,Evening,No,Bullock Cart,24.4
FRM02256,Suresh Kewat,Hasanpur,Moradabad,Uttar Pradesh,29.063292,78.638837,Maize,Residue,1183.9,2026-08-05,Evening,No,Tractor,15.4
FRM02257,Chandrabhan Kewat,Dhanipur,Aligarh,Uttar Pradesh,27.962385,77.998321,Wheat,Straw,1499.5,2026-08-02,Evening,Yes,Tractor,21.8
FRM02258,Santosh Rastogi,Rashidabad,Hathras,Uttar Pradesh,27.464826,78.034464,Paddy,Straw,1496.4,2026-07-31,Morning,Yes,Mini Truck,19.4
FRM02259,Bhola Agarwal,Sadabad,Hathras,Uttar Pradesh,27.613415,78.004773,Sugarcane,Bagasse,1642.5,2026-08-19,Morning,Yes,Pickup Van,17.3
FRM02260,Sunil Bajpai,Mirganj,Bareilly,Uttar Pradesh,28.376045,79.255495,Cotton,Stalk,400.1,2026-08-16,Morning,Yes,Mini Truck,23.6
FRM02261,Narendra Singh,Khatauli,Muzaffarnagar,Uttar Pradesh,29.660963,77.806537,Cotton,Stalk,941.0,2026-07-27,Morning,Yes,Mini Truck,19.8
FRM02262,Jitendra Agrawal,Pakwara,Moradabad,Uttar Pradesh,28.911831,78.866958,Paddy,Straw,1149.0,2026-08-17,Afternoon,Yes,Pickup Van,15.6
FRM02263,Rajesh Pandey,Asmoli,Sambhal,Uttar Pradesh,28.573601,78.755447,Paddy,Straw,319.2,2026-08-01,Morning,Yes,Tractor,19.3
FRM02264,Arvind Sharma,Akola,Agra,Uttar Pradesh,26.942761,78.0958,Paddy,Straw,202.6,2026-08-18,Afternoon,No,Bullock Cart,16.2
FRM02265,Ramesh Baghel,Pahasu,Bulandshahr,Uttar Pradesh,28.563562,77.860117,Wheat,Straw,1946.9,2026-08-08,Afternoon,Yes,Mini Truck,12.0
FRM02266,Yogendra Yadav,Itaunja,Lucknow,Uttar Pradesh,26.419674,80.992583,Paddy,Straw,350.1,2026-08-03,Evening,Yes,Mini Truck,10.5
FRM02267,Hariom Rai,Parichha,Jhansi,Uttar Pradesh,25.587214,78.673378,Wheat,Straw,568.4,2026-07-30,Afternoon,No,Bullock Cart,22.1
FRM02268,Suresh Patel,Bhopa,Muzaffarnagar,Uttar Pradesh,29.339599,77.771747,Cotton,Stalk,541.4,2026-08-22,Evening,No,Bullock Cart,13.5
FRM02269,Jagram Jain,Shikohabad,Mainpuri,Uttar Pradesh,27.234909,79.284721,Bajra,Residue,891.2,2026-08-14,Morning,Yes,Tractor,20.8
FRM02270,Jitendra Chaudhary,Bhind,Gwalior,Madhya Pradesh,26.152788,77.956417,Paddy,Straw,310.6,2026-08-11,Evening,Yes,Tractor,22.7
FRM02271,Ramlal Verma,Bansgaon,Gorakhpur,Uttar Pradesh,26.731888,83.379704,Paddy,Straw,1737.2,2026-07-27,Evening,Yes,Bullock Cart,23.7
FRM02272,Girish Bajpai,Shikohabad,Mainpuri,Uttar Pradesh,27.185386,79.094092,Paddy,Straw,380.9,2026-08-23,Morning,Yes,Mini Truck,17.7
FRM02273,Pappu Kumhar,Bhadohi,Varanasi,Uttar Pradesh,25.560013,83.272862,Wheat,Straw,1579.5,2026-08-01,Evening,Yes,Tractor,14.3
FRM02274,Bharat Agrawal,Bangra,Jhansi,Uttar Pradesh,25.614278,78.572943,Mustard,Stalk,393.6,2026-08-03,Afternoon,No,Tractor,9.4
FRM02275,Ramkumar Mishra,Amroha,Moradabad,Uttar Pradesh,28.815989,78.806499,Maize,Residue,526.0,2026-08-18,Morning,Yes,Mini Truck,23.4
FRM02276,Devendra Mishra,Chauri Chaura,Gorakhpur,Uttar Pradesh,26.561575,83.259003,Paddy,Straw,552.9,2026-08-21,Evening,Yes,Mini Truck,21.7
FRM02277,Giridhar Mittal,Mendu,Hathras,Uttar Pradesh,27.570198,77.976035,Wheat,Straw,986.0,2026-08-12,Afternoon,Yes,Tractor,9.0
FRM02278,Kailash Rai,Ramnagar,Bareilly,Uttar Pradesh,28.359293,79.794327,Cotton,Stalk,329.7,2026-08-11,Afternoon,Yes,Mini Truck,15.6
FRM02279,Deepak Bansal,Malihabad,Lucknow,Uttar Pradesh,27.006601,80.766359,Paddy,Straw,647.7,2026-08-14,Evening,No,Bullock Cart,13.3
FRM02280,Ramlal Khandelwal,Samthar,Jhansi,Uttar Pradesh,25.632388,78.286615,Maize,Residue,162.5,2026-08-02,Evening,No,Bullock Cart,11.8
FRM02281,Omprakash Maurya,Gosainganj,Lucknow,Uttar Pradesh,26.986677,80.839215,Paddy,Straw,200.5,2026-08-22,Evening,No,Bullock Cart,17.2
FRM02282,Manish Agrawal,Anupshahr,Bulandshahr,Uttar Pradesh,28.42221,77.92297,Bajra,Residue,525.7,2026-08-21,Afternoon,Yes,Tractor,22.6
FRM02283,Surendra Baghel,Rashidabad,Hathras,Uttar Pradesh,27.687246,77.978913,Maize,Residue,518.5,2026-08-20,Morning,Yes,Tractor,16.1
FRM02284,Surendra Joshi,Shergarh,Bareilly,Uttar Pradesh,28.506141,79.301557,Wheat,Straw,1003.5,2026-08-19,Afternoon,Yes,Tractor,16.7
FRM02285,Ramesh Kashyap,Bhopa,Muzaffarnagar,Uttar Pradesh,29.347648,77.441445,Paddy,Straw,1012.0,2026-08-06,Evening,No,Bullock Cart,24.3
FRM02286,Bhola Maurya,Meerganj,Bareilly,Uttar Pradesh,28.139314,79.285639,Paddy,Straw,1031.0,2026-08-19,Evening,Yes,Mini Truck,23.8
FRM02287,Deepak Sonar,Narayan Patti,Sambhal,Uttar Pradesh,28.689262,78.484067,Sugarcane,Bagasse,1586.7,2026-08-12,Afternoon,Yes,Tractor,11.5
FRM02288,Yogendra Lohar,Gangiri,Aligarh,Uttar Pradesh,27.888925,77.792986,Paddy,Straw,1456.5,2026-08-08,Morning,No,Tractor,8.9
FRM02289,Phool Pathak,Itaunja,Lucknow,Uttar Pradesh,26.999674,81.315061,Sugarcane,Bagasse,1831.7,2026-08-03,Morning,Yes,Tractor,23.6
FRM02290,Umesh Vishwakarma,Mahavan,Mathura,Uttar Pradesh,27.643235,77.863428,Wheat,Straw,851.3,2026-08-20,Evening,No,Bullock Cart,21.4
FRM02291,Phool Verma,Sarangpur,Rajgarh,Madhya Pradesh,24.0062,76.741366,Wheat,Straw,786.0,2026-08-04,Afternoon,Yes,Tractor,10.2
FRM02292,Yogendra Chauhan,Meja,Prayagraj,Uttar Pradesh,25.636029,81.973977,Sugarcane,Bagasse,1718.9,2026-08-06,Afternoon,Yes,Pickup Van,8.6
FRM02293,Anil Chaudhary,Bhopa,Muzaffarnagar,Uttar Pradesh,29.475212,77.795545,Cotton,Stalk,941.1,2026-07-25,Afternoon,Yes,Tractor,16.8
FRM02294,Bhola Kashyap,Kashi Vidyapeeth,Varanasi,Uttar Pradesh,25.46833,82.980023,Wheat,Straw,1987.7,2026-08-05,Afternoon,Yes,Mini Truck,24.5
FRM02295,Dinesh Baghel,Cholapur,Varanasi,Uttar Pradesh,25.176341,82.808419,Paddy,Straw,488.7,2026-08-12,Morning,Yes,Tractor,11.9
FRM02296,Arvind Vishwakarma,Sonkh,Mathura,Uttar Pradesh,27.689131,77.529504,Sugarcane,Bagasse,1939.6,2026-08-12,Evening,Yes,Mini Truck,23.7
FRM02297,Arvind Jain,Chiraigaon,Varanasi,Uttar Pradesh,25.183876,82.957523,Wheat,Straw,441.4,2026-08-05,Afternoon,Yes,Pickup Van,13.3
FRM02298,Ganesh Mittal,Jungle Kaudia,Gorakhpur,Uttar Pradesh,26.724399,83.465123,Wheat,Straw,1556.4,2026-08-10,Morning,Yes,Tractor,17.2
FRM02299,Ramlal Nishad,Vrindavan,Mathura,Uttar Pradesh,27.343175,77.64807,Paddy,Straw,233.9,2026-08-17,Evening,No,Tractor,19.6
FRM02300,Ajay Rai,Meerganj,Bareilly,Uttar Pradesh,28.260529,79.548786,Wheat,Straw,1071.8,2026-08-21,Evening,Yes,Pickup Van,10.3
FRM02301,Jagram Yadav,Malihabad,Lucknow,Uttar Pradesh,26.985819,80.806109,Maize,Residue,597.7,2026-08-15,Evening,Yes,Tractor,14.9
FRM02302,Girish Kewat,Machhara,Meerut,Uttar Pradesh,28.972394,77.639969,Mustard,Stalk,407.5,2026-08-23,Morning,Yes,Mini Truck,20.5
FRM02303,Mukesh Maurya,Sahnewal,Ludhiana,Punjab,30.993713,75.971927,Paddy,Straw,1055.9,2026-08-07,Morning,No,Bullock Cart,19.0
FRM02304,Ramesh Pandey,Khadoor Sahib,Amritsar,Punjab,31.687604,74.949629,Paddy,Straw,1386.4,2026-08-10,Evening,Yes,Mini Truck,17.0
FRM02305,Surendra Verma,Bithiri Chainpur,Bareilly,Uttar Pradesh,28.32239,79.17605,Cotton,Stalk,1031.7,2026-07-29,Morning,Yes,Tractor,16.2
FRM02306,Surendra Shah,Sonkh,Mathura,Uttar Pradesh,27.551208,77.591007,Paddy,Straw,563.0,2026-08-12,Afternoon,No,Bullock Cart,10.5
FRM02307,Dinesh Kashyap,Nagla Bhatt,Hathras,Uttar Pradesh,27.599918,77.887758,Paddy,Straw,1655.2,2026-08-14,Afternoon,No,Bullock Cart,13.8
FRM02308,Anil Mittal,Sadabad,Hathras,Uttar Pradesh,27.653688,77.88303,Wheat,Straw,455.0,2026-08-19,Afternoon,Yes,Bullock Cart,8.3
FRM02309,Jitendra Pathak,Salempur,Hathras,Uttar Pradesh,27.686408,77.999815,Maize,Residue,916.0,2026-07-29,Afternoon,Yes,Mini Truck,10.7
FRM02310,Chandrabhan Maheshwari,Bahjoi,Moradabad,Uttar Pradesh,28.95018,79.002216,Maize,Residue,429.9,2026-08-07,Evening,No,Bullock Cart,23.7
FRM02311,Girish Baghel,Teetron,Muzaffarnagar,Uttar Pradesh,29.526622,77.847931,Mustard,Stalk,660.4,2026-08-09,Morning,Yes,Pickup Van,15.9
FRM02312,Kailash Dubey,Shamshabad,Agra,Uttar Pradesh,27.452024,77.818459,Wheat,Straw,1109.3,2026-07-26,Morning,Yes,Mini Truck,19.5
FRM02313,Ravi Kumar,Jansath,Muzaffarnagar,Uttar Pradesh,29.439411,77.701291,Paddy,Straw,953.4,2026-07-26,Evening,Yes,Tractor,22.7
FRM02314,Pappu Verma,Meja,Prayagraj,Uttar Pradesh,25.27246,81.937505,Sugarcane,Bagasse,516.7,2026-08-06,Afternoon,No,Bullock Cart,22.9
FRM02315,Pappu Soni,Kheragarh,Agra,Uttar Pradesh,27.168212,78.123369,Wheat,Straw,1596.5,2026-08-13,Morning,Yes,Tractor,11.9
